Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"SCHRADER, Kurt","['a Representative from Oregon; born in Bridgeport, Fairfield County, \r', 'Conn., October 19, 1951; graduated from Champaign Centennial High School, \r', 'Champaign, Ill., 1969; B.A., Cornell University, Ithaca, N.Y., 1973; B.S., \r', 'University of Illinois, Urbana-Champaign, Ill., 1975; D.V.M., University of \r', 'Illinois, Urbana-Champaign, Ill., 1977; veterinarian; farmer; member of the \r', 'Oregon state house of representatives, 1997-2003; member of the Oregon state \r', 'senate, 2003-2008; elected as a Democrat to the One Hundred Eleventh and to the \r', 'four succeeding Congresses (January 3, 2009-present).\r']",S001180,1,1,0,0,0,0,0,0,0,0
"SCHWARTZ, Allyson Y.","['a Representative from Pennsylvania; born in Queens, Queens County, \r', 'N.Y., October 3, 1948; graduated from the Calhoun School, New York, N.Y., 1966; \r', 'B.A., Simmons College, Boston, Mass., 1970; M.S.W., Bryn Mawr College, Bryn \r', 'Mawr, Pa., 1972; health care executive; member of the Pennsylvania state \r', 'senate, 1991-2004; unsuccessful candidate to nomination for the United States \r', 'Senate in 2000; elected as a Democrat to the One Hundred Ninth and to the four \r', 'succeeding Congresses (January 3, 2005-January 3, 2015); was not a candidate \r', 'for reelection to the One Fourteenth Congress, but was an unsuccessful \r', 'candidate for nomination for Governor of Pennsylvania in 2014.\r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>&#148;Allyson Y. Schwartz&#148; in \r', '<i>Women in Congress, 1917-2006</i>. Prepared under the direction of \r', 'the Committee on House Administration by the Office of History &amp; \r', 'Preservation, U.S. House of Representatives. Washington: Government Printing \r', 'Office, 2006.\r']",S001162,1,0,0,0,0,0,1,0,0,0
"SCOTT, David","['a Representative from Georgia; born in Aynor, Horry County, S.C., \r', 'June 27, 1945; graduated from Campbell High School, Daytona Beach, Fla., 1963; \r', 'B.A., Florida Agricultural and Mechanical University, Tallahassee, Fla., 1967; \r', 'M.B.A., Wharton School of Finance, University of Pennsylvania, Philadelphia, \r', 'Pa., 1969; business owner; member of the Georgia state house of \r', 'representatives, 1974-1982; member of the Georgia state senate, 1982-2002; \r', 'elected as a Democrat to the One Hundred Eighth and to the seven succeeding \r', 'Congresses (January 3, 2003-present).\r']",S001157,1,0,0,0,1,0,0,0,0,0
"SCOTT, Robert C.","['a Representative from Virginia; born in Washington, D.C., April 30, \r', '1947; graduated from Groton School, Groton, Mass., 1965; A.B., Harvard \r', 'University, Cambridge, Mass., 1969; J.D., Boston College School of Law, Boston, \r', 'Mass., 1973; lawyer, private practice; United States Army Reserve, 1970-1974; \r', 'Massachusetts Army National Guard, 1974-1976; member of the Virginia state \r', 'house of delegates, 1978-1983; member of the Virginia state senate, 1983-1993; \r', 'unsuccessful candidate for election to the One Hundredth Congress in 1986; \r', 'elected as a Democrat to the One Hundred Third and to the twelve succeeding \r', 'Congresses (January 3, 1993-present).\r']",S000185,1,0,1,0,0,0,0,0,0,0
"SENSENBRENNER, Frank James, Jr.","['a Representative from Wisconsin; born in Chicago, Cook County, Ill., \r', 'June 14, 1943; graduated from Milwaukee Country Day School, 1961; A.B., \r', 'Stanford University, Stanford, Calif., 1965; J.D., University of Wisconsin Law \r', 'School, Madison, Wis., 1968; staff, United States Representative Jesse Arthur \r', 'Younger of California, 1965; lawyer, private practice; member of the Wisconsin \r', 'state assembly, 1969-1975; member of the Wisconsin state senate, 1975-1979, \r', 'assistant minority leader, 1977-1979; delegate, Wisconsin state Republican \r', 'conventions, 1965-2017; elected as a Republican to the Ninety-sixth and to the \r', 'nineteen succeeding Congresses (January 3, 1979-present); one of the managers \r', 'appointed by the House of Representatives in 1989 to conduct the impeachment \r', 'proceedings against Walter L. Nixon, judge of the United States District Court \r', 'for the District Court of Mississippi; one of the managers appointed by the \r', 'House of Representatives in 1998 to conduct the impeachment proceedings of \r', 'President William Jefferson Clinton; one of the managers appointed by the House \r', 'of Representatives in 2009 to conduct the impeachment proceedings of Samuel B. \r', 'Kent, judge of the United States District Court for the Southern District of \r', 'Texas; one of the managers appointed by the House of Representatives in 2010 to \r', 'conduct the impeachment proceedings of G. Thomas Porteous, Jr., judge of the \r', 'United States District Court for the Eastern District of Louisiana; chair, \r', 'Committee on Science (One Hundred Fifth and One Hundred Sixth Congresses); \r', 'chair, Committee on the Judiciary (One Hundred Seventh through the One Hundred \r', 'Ninth Congresses).\r']",S000244,1,0,1,0,0,0,0,0,0,0
"SERRANO, Jos&eacute; E.","['a Representative from New York; born in Mayaguez, P.R., October 24, \r', '1943; graduated from Dodge Vocational High School, N.Y., 1961; attended Lehman \r', 'College, N.Y., City University of New York, 1961; United States Army, \r', '1964-1966; banker; member of the New York, N.Y., board of education, 1969-1974; \r', 'chairman, South Bronx Community Corporation; Delegate, Democratic National \r', 'Convention, 1976; member of the New York state assembly, 1975-1990; elected as \r', 'a Democrat to the One Hundred First Congress, by special election, to fill the \r', 'vacancy caused by the resignation of United States Representative Robert \r', 'Garcia, and to the fourteen succeeding Congresses (March 20, \r', '1990-present).\r']",S000248,0,0,0,0,0,0,0,0,0,0
"SESSIONS, Pete","['a Representative from Texas; born in Waco, McLennan County, Tex., \r', 'March 22, 1955; B.S., Southwestern University, Georgetown, Tex., 1978; business \r', 'executive; professional advocate; elected as a Republican to the One Hundred \r', 'Fifth and to the ten succeeding Congresses (January 3, 1997-present); chair, \r', 'Committee on Rules (One Hundred Thirteenth through One Hundred Fifteenth \r', 'Congresses).\r']",S000250,0,1,0,0,0,0,0,0,0,0
"SESTAK, Joe","['a Representative from Pennsylvania; born in Secane, Delaware County, \r', 'Pa., December 12, 1951; graduated from Cardinal O&#146;Hara High School, \r', 'Springfield, Pa.; B.S., United States Naval Academy, Annapolis, Md., 1974; \r', 'M.P.A., Harvard University, Cambridge, Mass., 1980; Ph.D., Harvard University, \r', 'Cambridge, Mass., 1984; United States Navy, 1974-2005; vice admiral; elected as \r', 'a Democrat to the One Hundred Tenth and to the succeeding Congress (January 3, \r', '2007-January 3, 2011); was not a candidate for reelection to the One Hundred \r', 'Twelfth Congress in 2010, but was an unsuccessful candidate for election to the \r', 'United States Senate; unsuccessful candidate for nomination to the United \r', 'States Senate in 2016.\r']",S001169,0,1,0,1,0,0,0,0,0,0
"SHADEGG, John B.","['a Representative from Arizona; born in Phoenix, Pinal County, Ariz., \r', 'October 22, 1949; graduated from Camelback High School, Phoenix, Ariz.; B.A., \r', 'University of Arizona, Tucson, Ariz., 1972; J.D., University of Arizona School \r', 'of Law, Tucson, Ariz., 1975; Arizona Air National Guard, 1969-1975; lawyer, \r', 'private practice; special counsel, Arizona state house Republican caucus, \r', '1991-1992; special assistant attorney general State of Arizona, 1983-1990; \r', 'advisor, United States Sentencing Commission; elected as a Republican to the \r', 'One Hundred Fourth and seven succeeding Congresses (January 3, 1995-January 3, \r', '2011); was not a candidate for reelection to the One Hundred Twelfth Congress \r', 'in 2010.\r']",S000275,1,0,1,0,0,0,0,0,0,0
"SHEA-PORTER, Carol","['a Representative from New Hampshire; born in New York City, New York \r', 'County, N.Y., December, 1952; graduated from Oyster River High School, Durham, \r', 'N.H., 1971; B.A., University of New Hampshire, Durham, N.H., 1975; M.P.A., \r', 'University of New Hampshire, Durham, N.H., 1979; social worker; professor; \r', 'elected as a Democrat to the One Hundred Tenth and to the succeeding \r', 'Congress (January 3, 2007-January 3, 2011); unsuccessful candidate for \r', 'reelection to the One Hundred Twelfth Congress in 2010; elected as a Democrat \r', 'to the One Hundred Thirteenth Congress (January 3, 2013-January 3, 2015); \r', 'unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in \r', '2014; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, \r', '2017-present).\r']",S001170,1,0,0,0,0,0,0,0,0,0
"SHERMAN, Brad","['a Representative from California; born in Los Angeles, Los Angeles \r', 'County, Calif., October 24, 1954; B.A., University of California, Los Angeles, \r', 'Calif., 1974; J.D., Harvard University, Cambridge, Mass., 1979; lawyer, private \r', 'practice; certified public accountant; member of the California state board of \r', 'equalization, 1990-1995; chair, California state board of equalization, \r', '1991-1995; elected as a Democrat to the One Hundred Fifth and to the ten \r', 'succeeding Congresses (January 3, 1997-present). \r']",S000344,1,0,1,0,0,0,0,0,0,0
"SHIMKUS, John M.","['a Representative from Illinois; born in Collinsville, Madison \r', 'County, Ill., February 21, 1958; graduated from Collinsville High School, \r', 'Collinsville, Ill.; B.S., United States Military Academy, West Point, N.Y., \r', '1980; teaching certificate, Christ College, Irvine, Calif., 1990; M.B.A., \r', 'Southern Illinois University, Edwardsville, Ill., 1997; United States Army, \r', '1980-1986; United States Army Reserve, 1986-2008; Collinsville Township, Ill., \r', 'trustee, 1989-1993; Madison County, Ill., treasurer, 1990-1996; elected as a \r', 'Republican to the One Hundred Fifth and to the ten succeeding Congresses \r', '(January 3, 1997-present).\r']",S000364,1,1,0,0,1,0,0,0,0,0
"SHULER, Heath","['a Representative from North Carolina; born in Swain County, N.C., \r', 'December 31, 1971; graduated from Swain County High School, Bryson City, N.C., \r', '1991; B.A., University of Tennessee, Knoxville, Tenn., 2001; professional \r', 'athlete; business owner; elected as a Democrat to the One Hundred Tenth and to \r', 'the two succeeding Congresses (January 3, 2007-January 3, 2013); was not a \r', 'candidate for reelection to the One Hundred Thirteenth Congress in \r', '2012.\r']",S001171,1,0,0,0,0,0,0,0,0,0
"SHUSTER, William (Bill)","[' (son of E. G. ""Bud"" Shuster), \r', 'a Representative from Pennsylvania; born in McKeesport, Allegheny \r', 'County, Pa., January 10, 1961; graduated from Everett High School, Everett. \r', 'Pa.; B.A., Dickinson College, Carlisle, Pa., 1983; M.B.A., American University, \r', 'Washington, D.C.; business owner; elected as a Republican to the One Hundred \r', 'Seventh Congress, by special election, to fill the vacancy caused by the \r', 'resignation of United States Representative E. G. &#147;Bud&#148; Shuster of Pennsylvania \r', 'and reelected to the eight succeeding Congresses (May 15, 2001-present); chair, \r', 'Committee on Transportation and Infrastructure (One Hundred Thirteenth through \r', 'One Hundred Fifteenth Congresses).\r']",S001154,1,0,0,0,1,0,0,0,0,0
"SIMPSON, Michael K.","['a Representative from Idaho; born in Burley, Cassia County, Idaho, \r', 'September 8, 1950; graduated from Blackfoot High School, Blackfoot, Idaho, \r', '1968; B.S., Utah State University, Logan, Utah, 1972; D.M.D., Washington \r', 'University School of Dental Medicine, St. Louis, Mo., 1978; dentist; member of \r', 'the Idaho state house of representatives, 1984-1998, speaker, 1993-1998; \r', 'elected as a Republican to the One Hundred Sixth and to the nine succeeding \r', 'Congresses (January 3, 1999-present).\r']",S001148,0,1,0,0,0,0,0,0,0,1
"SIRES, Albio","['a Representative from New Jersey; born in Bejucal, Cuba, January 26, \r', '1951; graduated from Memorial High School, West New York, N.J., 1970; B.A., St. \r', 'Peter&#x2019;s College, Jersey City, N.J., 1974; M.A., Middlebury College, \r', 'Middlebury, Vt., 1985; businessman; teacher; unsuccessful candidate for \r', 'election to the One Hundredth Congress in 1986; Mayor of West New York, N.J., \r', '1995- 2007; member of the New Jersey state general assembly, 2000-2006, \r', 'speaker, 2002-2006; elected as a Democrat to the One Hundred Ninth Congress, by \r', 'special election, to fill the vacancy caused by the resignation of United \r', 'States Representative Robert Menendez, and reelected to the six succeeding \r', 'Congresses (November 7, 2006-present).\r']",S001165,1,0,0,0,0,1,0,0,0,0
"SKELTON, Isaac Newton, IV (Ike)","['a Representative from Missouri; born in Lexington, Lafayette County, \r', 'Mo., December 20, 1931; attended the Wentworth Military Academy, Lexington, \r', 'Mo.; graduated from Lexington High School, Lexington, Mo., 1949; attended the \r', 'University of Edinburgh, Scotland, 1953; A.B., University of Missouri, \r', 'Columbia, Mo., 1953; LL.B., University of Missouri, Columbia, Mo., 1956; \r', 'lawyer, private practice; Lafayette County, Mo., prosecuting attorney, \r', '1957-1960; special assistant attorney general, Missouri state attorney general, \r', '1961-1963; member of the Missouri state senate, 1971-1977; elected as a \r', 'Democrat to the Ninety-fifth and to the sixteen succeeding Congresses (January \r', '3, 1977-January 3, 2011); chair, Committee on Armed Services (One Hundred Tenth \r', 'and One Hundred Eleventh Congresses); unsuccessful candidate for reelection to \r', 'the One Hundred Twelfth Congress in 2010; died in Arlington, Va., October 28, \r', '2013.\r']",S000465,1,0,0,0,0,0,0,0,0,0
"SLAUGHTER, Louise McIntosh","['a Representative from New York; born Louise McIntosh in Harlan \r', 'County, Ky., August 14, 1929; graduated from Somerset High School, Somerset, \r', 'Ky., 1947; B.S., University of Kentucky, Lexington, Ky., 1951; M.S., University \r', 'of Kentucky, Lexington, Ky., 1953; elected to the Monroe County, N.Y., \r', 'legislature, 1976-1979; regional coordinator for New York department of state, \r', '1976-1979; coordinator, regional office of New York lieutenant governor, \r', '1979-1982; member of the New York state assembly, 1982-1986; elected as a \r', 'Democrat to the One Hundredth and to the fifteen succeeding Congresses; served \r', 'until her death on March 16, 2018 (January 3, 1987-March 16, 2018); chair, \r', 'Committee on Rules (One Hundred Tenth and One Hundred Eleventh Congresses); \r', 'died on March 16, 2018, in Washington, D.C.\r']",S000480,0,1,0,0,0,0,1,0,0,0
"SMITH, Adam","['a Representative from Washington; born in Washington, D.C., June 15, \r', '1965; graduated from Tyee High School, Seattle, Wash. 1983; B.A., Fordham \r', 'University, New York, N.Y., 1987; J.D., University of Washington, \r', 'Seattle, Wash., 1990; lawyer, private practice; city prosecutor, Seattle, \r', 'Wash., 1993-1995; member of the Washington state senate, 1991-1996; elected as \r', 'a Democrat to the One Hundred Fifth and to the ten succeeding Congresses \r', '(January 3, 1997-present). \r']",S000510,1,0,1,0,0,0,0,0,0,0
"SMITH, Adrian","['a Representative from Nebraska; born in Scottsbluff, Scotts Bluff \r', 'County, Nebr., December 19, 1970; graduated from Gering High School, Gering, \r', 'Nebr., 1989; B.S., University of Nebraska, Lincoln, Nebr., 1993; business \r', 'owner; education coordinator; member of the Gering, Nebr., city council, \r', '1994-1998; member of the Nebraska state legislature, 1999-2007; elected as a \r', 'Republican to the One Hundred Tenth and to the five succeeding Congresses \r', '(January 3, 2007-present).\r']",S001172,0,1,0,0,0,0,0,0,0,0
"SMITH, Christopher Henry","['a Representative from New Jersey; born in Rahway, Union County, \r', 'N.J., March 4, 1953; graduated from St. Mary&#x2019;s High School, Perth Amboy, \r', 'N.J., 1971; B.S., Trenton State College, Ewing, N.J., 1975; attended Worcester \r', 'College, Worcester, England, 1974; businessman, family sporting goods company; \r', 'nonprofit executive; unsuccessful \r', 'candidate for election to the Ninety-sixth Congress in 1978; elected as a \r', 'Republican to the Ninety-seventh and to the eighteen succeeding Congresses \r', '(January 3, 1981-present); chair, Committee on Veterans Affairs (One Hundred \r', 'Seventh through One Hundred Eighth Congresses).\r']",S000522,0,1,0,0,0,0,0,0,0,0
"SMITH, Lamar Seeligson","['a Representative from Texas; born in San Antonio, Bexar County, \r', 'Tex., November 19, 1947; graduated from Texas Military Institute, San Antonio, \r', 'Tex., 1965; B.A., Yale University, New Haven, Conn., 1969; J.D., Southern \r', 'Methodist University School of Law, Dallas, Tex., 1975; journalist; lawyer, \r', 'private practice; member of the Texas state house of representatives, \r', '1981-1982; Bexar County, Tex., commissioner, 1982-1985; elected as a Republican \r', 'to the One Hundredth and to the fifteen succeeding Congresses (January 3, \r', '1987-present); chair, Committee on Standards of Official Conduct (One Hundred \r', 'Sixth Congress); chair, Committee on the Judiciary (One Hundred Twelfth \r', 'Congress); chair, Committee on Science, Space, and Technology (One Hundred \r', 'Thirteenth through One Hundred Fifteenth Congresses).\r']",S000583,1,0,1,0,0,0,0,0,0,0
"SNYDER, Victor F.","['a Representative from Arkansas; born in Medford, Jackson County, \r', 'Oreg., September 27, 1947; B.A., Willamette University, Salem, Oreg., 1975; \r', 'M.D., University of Oregon, Portland, Oreg., 1979; J.D., University of \r', 'Arkansas, Little Rock, Ark., 1988; United States Marine Corps, 1967-1969; \r', 'physician; member of the Arkansas state senate, 1991-1996; elected as a \r', 'Democrat to the One Hundred Fifth and to the six succeeding Congresses (January \r', '3, 1997-January 3, 2011); was not a candidate for reelection to the One Hundred \r', 'Twelfth Congress in 2010.\r']",S000672,1,0,1,0,0,0,0,0,0,0
"SOLIS, Hilda L.","[' a Representative from California; born in Los Angeles, Los Angeles \r', 'County, Calif, October 20, 1957; B.A., California Polytechnic University, \r', 'Pomona, Calif., 1979; M.A., University of Southern California, Los Angeles, \r', 'Calif., 1981; White House Office of Hispanic Affairs; analyst, Office of \r', 'Management and Budget; member of the Rio Hondo, Calif., Community College board \r', 'of trustees, 1985-1992; member of the California state assembly, 1992-1994; \r', 'member of the California state senate, 1994-2001; elected as a Democrat to the \r', 'One Hundred Seventh and to the four succeeding Congresses until her resignation \r', 'on February 24, 2009 (January 3, 2001-February 24, 2009); Secretary of Labor in \r', 'the Cabinet of President Barack Obama, 2009-2013; member of the Los Angeles \r', 'County, Calif. board of supervisors, 2014-present.\r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>&#148;Hilda L. Solis&#148; in \r', '<i>Hispanic Americans in Congress, 1822-2012</i>. Prepared under the \r', 'direction of the Committee on House Administration by the Office of the \r', 'Historian and the Office of the Clerk, U. S. House of Representatives. \r', 'Washington: Government Printing Office, 2013.\r']",S001153,1,0,0,0,0,1,0,0,0,0
"SOUDER, Mark Edward","['a Representative from Indiana; born in Fort Wayne, Allen County, \r', 'Ind., July 18, 1950; graduated from Leo High School, Leo, Ind., 1968; B.S., \r', 'Indiana University, Fort Wayne, Ind., 1972; M.B.A., University of Notre Dame, \r', 'Notre Dame, Ind., 1974; aide for United States Representative Dan Coats of \r', 'Indiana, 1983-1984; minority staff director, House Select Committee on \r', 'Children, Youth and Families, 1985-1988; aide for United States Representatives \r', 'Dan Coats of Indiana, 1988-1989; aide for United States Senator Dan Coats of \r', 'Indiana, 1989-1993; business owner; elected as a Republican to the One Hundred \r', 'Fourth and to the seven succeeding Congresses until his resignation on May 21, \r', '2010 (January 3, 1995-May 21, 2010).\r']",S001143,1,1,0,0,1,0,0,0,0,0
"SPACE, Zack","['a Representative from Ohio; born in Dover, Tuscarawas County, Ohio, \r', 'January 27, 1961; graduated from Dover High School, Dover, Ohio, 1979; B.A., \r', 'Kenyon College, Gambier, Ohio, 1983; J.D., Ohio State University, 1986; lawyer, \r', 'private practice; Dover, Ohio, city attorney, 2000-2006; elected as a Democrat \r', 'to the One Hundred Tenth and to the succeeding Congress (January 3, \r', '2007-January 3, 2011); unsuccessful candidate for reelection to the One Hundred \r', 'Twelfth Congress in 2010.\r']",S001173,1,0,1,0,0,0,0,0,0,0
"SPEIER, Karen Lorraine Jacqueline (Jackie)","['a Representative from California; born in San Francisco, San \r', 'Francisco County, Calif., May 14, 1950; graduated from Mercy High School, \r', 'Burlingame, Calif., 1968; B.A., University of California, Davis, Calif., 1972; \r', 'J.D., University of California Hastings School of Law, San Francisco, Calif., \r', '1976; staff, United States Representative Leo Joseph Ryan of California, \r', '1973-1978; lawyer, private practice; San Mateo County, Calif., supervisor, \r', '1980-1986; member of the California state assembly, 1986-1998; member of the \r', 'California state senate, 1998-2006; unsuccessful candidate for the special \r', 'election to fill the vacancy caused by the death of United States \r', 'Representative Leo Joseph Ryan of California in 1979; unsuccessful candidate \r', 'for election for lieutenant governor of California in 2006;elected as a \r', 'Democrat to the One Hundred Tenth Congress, by special election, to fill the \r', 'vacancy caused by the death of United States Representative Thomas Peter \r', 'Lantos, and reelected to the five succeeding Congresses (April 8, \r', '2008-present). \r']",S001175,1,0,1,0,0,0,0,0,0,0
"SPRATT, John McKee, Jr.","['a Representative from South Carolina; born in Charlotte, Mecklenburg \r', 'County, N.C., November 1, 1942; graduated from York High School, York, S.C., \r', '1960; A.B., Davidson College, Davidson, N.C., 1964; M.A., Marshall Scholar, \r', 'Corpus Christi College, Oxford University, Oxford, England, 1966; LL.B., Yale \r', 'Law School, New Haven, Conn., 1969; United States Army, 1969-1971; lawyer, \r', 'private practice; banker; business owner; delegate, South Carolina state \r', 'Democratic convention, 1972-1980; delegate, Democratic National Convention, \r', '1964; elected as a Democrat to the Ninety-eighth and to the thirteen succeeding \r', 'Congresses (January 3, 1983-January 3, 2011); unsuccessful candidate for \r', 'reelection to the One Hundred Twelfth Congress in 2010; chair, Committee on the \r', 'Budget (One Hundred Tenth and One Hundred Eleventh Congresses).\r']",S000749,1,0,0,0,0,1,0,0,0,0
"STARK, Fortney Hillman (Pete), Jr.","['a Representative from California; born in Milwaukee, Wis., November \r', '11, 1931; B.S., Massachusetts Institute of Technology, Cambridge, Mass., 1953; \r', 'M.B.A., University of California, Berkeley, Calif., 1960; United States Air \r', 'Force, 1955-1957; bank executive; alternate delegate, Democratic National \r', 'Convention, 1972; elected as a Democrat to the Ninety-third and to the nineteen \r', 'succeeding Congresses (January 3, 1973-January 3, 2013); chair, Committee on \r', 'the District of Columbia (One Hundred Third Congress); unsuccessful candidate \r', 'for reelection to the One Hundred Thirteenth Congress in 2012.\r']",S000810,1,1,0,0,1,0,0,0,0,0
"STEARNS, Clifford Bundy","['a Representative from Florida; born in Washington, D.C., April 16, \r', '1941; attended Hearst Elementary School, 1946-1952; graduated from Woodrow \r', 'Wilson High School, Washington, D.C., 1959; B.S., George Washington University, \r', 'Washington, D.C., 1963; attended the University of California, Los Angeles, \r', 'Calif., 1965; United States Air Force, 1963-1967; businessman; elected as a \r', 'Republican to the One Hundred First and to the eleven succeeding Congresses \r', '(January 3, 1989-January 3, 2013); unsuccessful candidate for nomination to the \r', 'One Hundred Thirteenth Congress in 2012. \r']",S000822,0,1,0,0,0,0,0,0,0,0
"STUPAK, Bart T.","['a Representative from Michigan; born in Milwaukee, Milwaukee County, \r', 'Wis., February 29, 1952; graduated from Gladstone High School, Gladstone, \r', 'Mich., 1970; A.A., Northwestern Michigan Community College, 1972; B.S., Saginaw \r', 'Valley State College, University Center, Mich., 1977; J.D., Thomas M. Cooley \r', 'Law School, Lansing, Mich., 1981; patrolman, Escanaba, Mich., police \r', 'department, 1972-1973; trooper, Michigan department of state police, 1973-1984; \r', 'member of the Michigan state house of representatives, 1989-1990; elected as a \r', 'Democrat to the One Hundred Third and to the eight succeeding Congresses \r', '(January 3, 1993-January 3, 2011); was not a candidate for reelection to the \r', 'One Hundred Twelfth Congress in 2010. \r']",S001045,0,1,1,0,0,0,0,0,0,0
"STUTZMAN, Marlin","['a Representative from Indiana; born in Sturgis, Saint Joseph County, \r', 'Mich., August 31, 1976; graduated from Lake Area Christian High School, \r', 'Sturgis, Mich., 1994; attended Trine State University, Angola, Ind.; attended \r', 'Glen Oaks Community College, Centreville, Mich.; farmer; business owner; member \r', 'of the Indiana state house of representatives, 2002-2008; member of the Indiana \r', 'state senate, 2009-2010; unsuccessful candidate for nomination to the United \r', 'States Senate in 2010; elected as a Republican to the One Hundred Eleventh \r', 'Congress, by special election, to fill the vacancy caused by the resignation of \r', 'United States Representative Mark Souder, and simultaneously elected to the One \r', 'Hundred Twelfth Congress; reelected to the two succeeding Congresses (November \r', '2, 2010-January 3, 2017); was not a candidate for reelection to the One Hundred \r', 'Fifteenth Congress in 2016, but was an unsuccessful candidate for nomination to \r', 'the United States Senate.\r']",S001188,0,0,0,0,0,0,0,0,0,0
Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"SULLIVAN, John","['a Representative from Oklahoma; born in Tulsa, Tulsa County, Okla., \r', 'January 1, 1965; graduated from Bishop Kelley High School, Tulsa, Okla.; \r', 'B.B.A., Northeastern State University, Tahlequah, Okla., 1992; real estate \r', 'broker; member of the Oklahoma state house of representatives, 1995-2002; \r', 'elected as a Republican to the One Hundred Seventh Congress, by special \r', 'election (January 8, 2002) in anticipation of the vacancy caused by the \r', 'resignation of United States Representative Steve Largent, and reelected to the \r', 'five succeeding Congresses (February 15, 2002-January 3, 2013); unsuccessful \r', 'candidate for nomination to the One Hundred Thirteenth Congress in \r', '2012.\r']",S001155,1,0,0,0,0,0,0,0,0,0
"SUTTON, Betty","['a Representative from Ohio; born in Barberton, Summit County, Ohio, \r', 'July 31, 1963; B.A., Kent State University, Kent, Ohio, 1985; J.D., University \r', 'of Akron, Akron, Ohio, 1990; lawyer, private practice; Barberton, Ohio, city \r', 'council, 1991-1992; member, Ohio state house of representatives, 1993-2000; \r', 'elected as a Democrat to the One Hundred Tenth and to the two succeeding \r', 'Congresses (January 3, 2007-January 3, 2013); unsuccessful candidate for \r', 'reelection to the One Hundred Thirteenth Congress in 2012.\r']",S001174,1,0,1,0,0,0,0,0,0,0
"TANNER, John S.","['a Representative from Tennessee; born in Halls, Lauderdale County, Tenn., September 22, 1944; graduated from Union City High School, Union City, 1962; B.S., University of Tennessee, Knoxville, Tenn., 1966; J.D., University of Tennessee, Knoxville, Tenn., 1968; United States Navy, 1968-1972; Tennessee Army National Guard, 1974-2000; lawyer, private practice; member of the Tennessee state house of representatives, 1976-1986; elected as a Democrat to the One Hundred First and to the ten succeeding Congresses (January 3, 1989-January 3, 2011); not a candidate for reelection to the One Hundred Twelfth Congress in 2010.  \r']",T000038,0,1,1,0,0,0,0,0,0,0
"TAUSCHER, Ellen O'Kane","['a Representative from California; born in Newark, Essex County, \r', 'N.J., November 15, 1951; B.S., Seton Hall University, South Orange, N.J., 1974; \r', 'investment banker, New York Stock Exchange, 1977-1979; founder, Child Care \r', 'Registry, Inc., 1992; elected as a Democrat to the One Hundred Fifth and to the \r', 'six succeeding Congresses until her resignation on June 26, 2009 (January 3, \r', '1997-June 26, 2009); Under Secretary for Arms Control and International \r', 'Security, U. S. Department of State, 2009-2012; Special Envoy for Strategic \r', 'Stability and Missile Defense, U. S. Department of State, 2012-present. \r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>&#148;Ellen O&#146;Kane Tauscher&#148; in \r', '<i>Women in Congress, 1917-2006</i>. Prepared under the direction of \r', 'the Committee on House Administration by the Office of History &amp; \r', 'Preservation, U. S. House of Representatives. Washington: Government Printing \r', 'Office, 2006.\r']",T000057,0,1,0,0,0,0,0,0,0,0
"TAYLOR, Gary Eugene (Gene)","['a Representative from Mississippi; born in New Orleans, Orleans \r', 'Parish, La., September 17, 1953; graduated from De LaSalle High School, New \r', 'Orleans, La., 1971; B.A., Tulane University, New Orleans, La., 1976; graduate \r', 'work, University of Southern Mississippi, Hattiesburg, Miss.; United States \r', 'Coast Guard Reserve, 1971-1984; member, Bay St. Louis, Miss., city council, \r', '1981-1983; member, Mississippi state senate, 1984-1989; unsuccessful candidate \r', 'for election to the One Hundred First Congress in 1988; elected as a Democrat \r', 'to the One Hundred First Congress, by special election, to fill the vacancy \r', 'caused by the death of United States Representative Larkin I. Smith, and \r', 'reelected to the ten succeeding Congresses (October 17, 1989-January 3, 2011); \r', 'unsuccessful candidate for reelection to the One Hundred Twelfth Congress in \r', '2010; member, Hancock County, Miss., port and harbor commission, 2012 to \r', 'present; unsuccessful candidate for nomination to the One Hundred Fourteenth \r', 'Congress in 2014; is a resident of Bay St. Louis, Miss. \r']",T000074,1,0,0,0,0,0,0,0,0,0
