Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"JOHNSON, Sam","['a Representative from Texas; born in San Antonio, Bexar County, \r', 'Tex., October 11, 1930; graduated from Woodrow Wilson High School, Dallas, \r', 'Tex.; B.B.A., Southern Methodist University, Dallas, Tex., 1951; M.S.I.A., \r', 'George Washington University, Washington, D.C., 1974; United States Air Force, \r', '1950-1979; prisoner of war during the Vietnam War, 1966-1973; decorated combat \r', 'veteran, received two Silver Stars, two Legions of Merit, the Distinguished \r', 'Flying Cross, one Bronze Star with Valor, two Purple Hearts, four Air Medals, \r', 'and three outstanding unit awards; member of the Texas state house of \r', 'representatives, 1985-1991; elected as a Republican to the One Hundred Second \r', 'Congress, by special election, to fill the vacancy caused by the resignation of \r', 'United States Representative Harry Stephen (Steve) Bartlett, and reelected to \r', 'the One Hundred Third and to the twelve succeeding Congresses (May 8, \r', '1991-present). \r']",J000174,1,0,0,0,0,0,1,0,0,0
"JOLLY, David W.","['elected as a Representative from Florida; born in Dunedin, Pinellas \r', 'County, Florida, on October 31, 1972; graduated from Pasco High School, Dade \r', 'City, Fla., 1990; B.A., Emory University, Atlanta, Ga., 1994; J.D., George \r', 'Mason University, Arlington, Va., 2001; staff, United States \r', 'Representative Charles William (Bill) Young of Florida, 1994-2006; lawyer, \r', 'private practice; elected as a Republican to the One Hundred Thirteenth \r', 'Congress, by special election, to fill a vacancy caused by the death of \r', 'Representative Charles William (Bill) Young of Florida, and reelected to the \r', 'succeeding Congress (March 11, 2014-January 3, 2017); unsuccessful candidate \r', 'for reelection to the One Hundred Fifteenth Congress in 2016.\r']",J000296,1,0,1,0,0,0,0,0,0,0
"JONES, Walter Beaman, Jr.","[' (son of Walter Beaman Jones, Sr.), \r', 'a Representative from North Carolina; born in Farmville, Pitt \r', 'County, N.C., February 10, 1943; graduated from Hargrave Military Academy, \r', 'Chatham, Va., 1961; B.A., Atlantic Christian College (now Barton College), \r', 'Wilson, N.C., 1966; North Carolina National Guard, 1967-1971; member of the \r', 'North Carolina state house of representatives, 1983-1992; unsuccessful \r', 'candidate for nomination to the One Hundred Third Congress in 1992; elected as \r', 'a Republican to the One Hundred Fourth and to the eleven succeeding Congresses \r', '(January 3, 1995-present). \r']",J000255,1,0,0,0,0,0,0,0,0,0
"JORDAN, Jim","['a Representative from Ohio; born in Troy, Miami County, Ohio, \r', 'February 17, 1964; graduated from Graham High School, St. Paris, Ohio, 1982; \r', 'B.S., University of Wisconsin, Madison, Wis., 1986; M.A., The Ohio State \r', 'University, Columbus, Ohio, 1991; J.D., Capital University, Columbus, Ohio, \r', '2001; lawyer, private practice; member of the Ohio state house of \r', 'representatives, 1995-2000; member of the Ohio state senate, 2001-2006; elected \r', 'as a Republican to the One Hundred Tenth and to the five succeeding Congresses \r', '(January 3, 2007-present).\r']",J000289,0,1,1,0,0,1,0,0,0,0
"JOYCE, David","['a Representative from Ohio; born in Cleveland, Cuyahoga County, \r', 'Ohio, March 17, 1957; graduated from West Geauga High School, Chesterland, \r', 'Ohio, 1975; B.S., University of Dayton, Dayton, Ohio, 1979; J.D., University of \r', 'Dayton, Dayton, Ohio, 1982; Cuyahoga County, Ohio, public defender, 1983-1984; \r', 'Geauga County, Ohio, public defender, 1985-1988; Geauga County, Ohio, \r', 'prosecutor, 1988-2012; elected as a Republican to the One Hundred Thirteenth \r', 'and to the two succeeding Congresses (January 3, 2013-present). \r']",J000295,0,1,1,0,0,0,0,0,0,0
"KAPTUR, Marcia Carolyn (Marcy)","['a Representative from Ohio; born in Toledo, Lucas County, Ohio, June \r', '17, 1946; graduated from St. Ursula Academy, Toledo, Ohio, 1964; B.A., \r', 'University of Wisconsin, Madison, Wis., 1968; M.A., University of Michigan, Ann \r', 'Arbor, Mich., 1974; attended the University of Manchester, Manchester, England, \r', '1974; post-graduate studies, Massachusetts Institute of Technology, Cambridge, \r', 'Mass., 1981; urban planner, Toledo-Lucas County, Ohio, Plan Commissions, \r', '1969-1975; director of planning, National Center for Urban Ethnic Affairs, \r', '1975-1977; assistant director for urban affairs, domestic policy staff, \r', 'Executive Office of the President, 1977-1979; elected as a Democrat to the \r', 'Ninety-eighth and to the seventeen succeeding Congresses (January 3, \r', '1983-present).\r']",K000009,1,0,0,0,0,1,0,0,0,0
"KATKO, John","['a Representative from New York; born in Camillus, Onondaga County, \r', 'N.Y., November 9, 1962; graduated from Bishop Ludden High School, Syracuse, \r', 'N.Y., 1980; B.A., Niagara University, Lewiston, N.Y., 1984; J.D., Syracuse \r', 'University, Syracuse, N.Y., 1988; lawyer, private practice; staff, United \r', 'States Securities and Exchange Commission, 1991-1995; staff, United States \r', 'Justice Department, 1995-2014; elected as a Republican to the One Hundred \r', 'Fourteenth and to the succeeding Congress (January 3, \r', '2015-present).\r']",K000386,1,0,1,0,0,0,0,0,0,0
"KEATING, William R.","['a Representative from Massachusetts; born in Norwood, Norfolk \r', 'County, Mass., September 6, 1952; B.A., Boston College, Chestnut Hill, Mass., 1974; \r', 'M.B.A., Boston College, Chestnut Hill, Mass., 1982; J.D., Suffolk University, \r', 'Chestnut Hill, Mass., 1985; member of the Massachusetts state house of \r', 'representatives, 1977-1984; member of the Massachusetts state senate, \r', '1985-1998; Norfolk County, Mass. district attorney, 1998-2010; elected as a \r', 'Democrat to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",K000375,1,0,1,0,1,0,0,0,0,0
"KELLY, Mike","['a Representative from Pennsylvania; born in Pittsburgh, Allegheny \r', 'County, Pa., May 10, 1948; B.A., Notre Dame University, South Bend, Ind., 1970; \r', 'business owner; member of the Butler Pa., area school board, 1992-1995; member \r', 'of the Butler County, Pa., council, 2006-2009; elected as a Republican to the \r', 'One Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",K000376,1,0,0,0,0,0,0,0,0,0
"KELLY, Robin L.","['a Representative from Illinois; born in New York, N.Y., April 30, \r', '1956; graduated from Rhodes Prep High School, New York, N.Y., 1973; B.A., \r', 'Bradley University, Peoria, Ill., 1977; M.A., Bradley University, Peoria, Ill., \r', '1982; Ph.D., Northern Illinois University, DeKalb, Ill., 2004; counselor; \r', 'community affairs director, Matteson, Ill., 1992-2006; member of the Illinois \r', 'state house of representatives, 2003-2007; chief of staff, Illinois state \r', 'treasurer, 2007-2010; Cook County, Ill., chief administrative officer, \r', '2010-2012; elected as a Democrat to the One Hundred Thirteenth Congress, by \r', 'special election, to fill the vacancy caused by the resignation of United \r', 'States Representative Jesse L. Jackson, Jr., and reelected to the two \r', 'succeeding Congresses (April 9, 2013-present).\r']",K000385,1,0,0,1,0,1,0,0,0,0
"KELLY, Trent","['a Representative from Mississippi; born March 1, 1966, Union, Union \r', 'County, Miss.; graduated from Union High School, Union, Miss., 1984; A.A., East \r', 'Central Community College, Decatur, Miss., 1986; B.A., University of \r', 'Mississippi, University, Miss., 1989; J.D., University of Mississippi, Oxford, \r', 'Miss., 1994; M.A., United States Army War College, Carlisle, Penn., 2010; \r', 'United States Army National Guard; brigadier general; lawyer, private practice; prosecutor, \r', 'Tupelo, Miss., 1999-2011; district attorney, 2012-2015; elected as a Republican \r', 'to the One Hundred Fourteenth Congress, by special election, to fill the \r', 'vacancy caused by the death of United States Representative Alan Nunnelee, and \r', 'reelected to the succeeding Congress (June 2, 2015-present). \r']",K000388,1,0,1,0,0,1,0,0,0,0
"KENNEDY, Joseph P. III","[' (son of Joseph Patrick Kennedy, II, great-nephew of Edward Moore \r', 'Kennedy and John Fitzgerald Kennedy, and great-great-grandson of John Francis \r', 'Fitzgerald, first cousin once removed of Patrick Joseph Kennedy), \r', 'a Representative from Massachusetts; born in Brighton, Suffolk \r', 'County, Mass., October 4, 1980; B.S., Stanford University, Stanford, Calif., \r', '2003; J.D., Harvard University, Cambridge, Mass., 2009; United States Peace \r', 'Corps, 2004-2006; research analyst; Middlesex, Mass. county assistant district \r', 'attorney, 2011-2012; elected as a Democrat to the One Hundred Thirteenth \r', 'Congress and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",K000379,0,1,1,0,0,0,0,0,0,0
"KILDEE, Dan","[' (nephew of Dale Edward Kildee), \r', 'a Representative from Michigan; born in Flint, Genesee County, \r', 'Mich., August 11, 1958; graduated from Flint Northern High School, Flint, Mich., 1976; attended University of Michigan, Flint, Mich.; B.S., \r', 'Central Michigan University, Mount Pleasant, Mich.; founder, Genesee County \r', 'Land Bank; co-founder and chief executive, Center for Community Progress; \r', 'member of the Flint, Mich., board of education, 1977-1985; member of the \r', 'Genesee County, Mich., board of commissioners, 1985-1997; Genesee County, \r', 'Mich., treasurer, 1997-2009; elected as a Democrat to the One Hundred \r', 'Thirteenth and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",K000380,0,1,0,0,0,0,0,0,0,0
"KILMER, Derek","['a Representative from Washington; born in Port Angeles, Clallam \r', 'County, Wash., January 1, 1974; A.B., Princeton University, Princeton, N.J., \r', '1996; D.Phil., University of Oxford, Oxford, England, 2003; businessman; member \r', 'of the Washington state house of representatives, 2005-2007; member of the \r', 'Washington state senate, 2007-2012; elected as a Democrat to the One Hundred \r', 'Thirteenth and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",K000381,1,0,0,0,0,0,0,0,0,0
"KIND, Ron","['a Representative from Wisconsin; born in La Crosse, La Crosse \r', 'County, Wis., March 16, 1963; B.A., Harvard University, Cambridge, Mass., 1985; \r', 'M.A., London School of Economics, London, England, 1986; J.D., University of \r', 'Minnesota School of Law, Minneapolis, Minn., 1990; lawyer, private practice; \r', 'state prosecutor, La Crosse County, Wis., district attorney&#x2019;s office, \r', '1992-1996; elected as a Democrat to the One Hundred Fifth and to the ten \r', 'succeeding Congresses (January 3, 1997-present).\r']",K000188,1,0,1,0,0,1,0,0,0,0
"KING, Peter T.","['a Representative from New York; born in New York, New York County, \r', 'N.Y., April 5, 1944; B.A., St. Francis College, Brooklyn Heights, N.Y., 1965; \r', 'J.D., Notre Dame University, Notre Dame, Ind., 1968; New York Army National \r', 'Guard, 1968-1973; lawyer, private practice; Nassau County, N.Y. deputy \r', 'attorney, 1972-1974; member of the Hempstead, N.Y., town council, 1977-1981; \r', 'Nassau County, N.Y. comptroller, 1981-1993; elected as a Republican to the One \r', 'Hundred Third and to the twelve succeeding Congresses (January 3, \r', '1993-present); chair, Committee on Homeland Security (One Hundred Ninth and One \r', 'Hundred Twelfth Congresses).\r']",K000210,1,0,1,0,0,0,0,0,0,0
"KING, Steve","['a Representative from Iowa; born in Storm Lake, Buena Vista County, \r', 'Iowa, May 28, 1949; graduated from Denison Community High School, Denison, \r', 'Iowa; attended Northwest Missouri State University, Maryville, Mo., 1967-1970; \r', 'business owner; member of the Iowa state senate, 1996-2002; elected as a \r', 'Republican to the One Hundred Eighth and to the seven succeeding Congresses \r', '(January 3, 2003-present).\r']",K000362,0,0,0,0,0,0,0,0,0,0
"KINZINGER, Adam","['a Representative from Illinois; born in Kankakee, Kankakee County, \r', 'Ill., February 27, 1978; graduated from Normal West High School, Normal, Ill., \r', '1996; B.A., Illinois State University, Normal, Ill., 2000; sales \r', 'representative; United States Air Force and Illinois Air National Guard, \r', '2003-present; member of the McLean County, Ill., board, 1998-2003; elected as a \r', 'Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",K000378,1,0,0,0,0,0,0,0,0,0
"KIRKPATRICK, Ann","['a Representative from Arizona; born in McNary, Apache County, Ariz., \r', 'March 24, 1950; graduated from Blue Ridge High School; B.A., University of \r', 'Arizona, Tucson, Ariz., 1972; J.D., University of Arizona, Tucson, Ariz., 1979; \r', 'lawyer, private practice; Coconino County, Ariz., deputy attorney, 1980; \r', 'Sedona, Ariz., city attorney; member of the Arizona state house of \r', 'representatives, 2005-2007; elected as a Democrat to the One Hundred Eleventh \r', 'Congress (January 3, 2009-January 3, 2011); unsuccessful candidate for \r', 'reelection to the One Hundred Twelfth Congress in 2010; elected as a Democrat \r', 'to the One Hundred Thirteenth and to the succeeding Congress (January 3, 2013- \r', 'January 3, 2017); was not a candidate for reelection to the One Hundred \r', 'Fifteenth Congress in 2016, but was an unsuccessful candidate for election to \r', 'the United States Senate.\r']",K000368,1,0,1,0,0,0,0,0,0,0
"KLINE, John","['a Representative from Minnesota; born in Allentown, Lehigh County, \r', 'Pa., September 6, 1947; B.A., Rice University, Houston, Tex., 1969; M.P.A., \r', 'Shippensburg University of Pennsylvania, Shippensburg, Pa., 1988; United States \r', 'Marine Corps, 1969-1994; leadership consultant; unsuccessful candidate for election to the \r', 'One Hundred Sixth Congress in 1998 and to the One Hundred \r', 'Seventh Congress in 2000; elected as a Republican to the One Hundred Eighth and \r', 'to the six succeeding Congresses (January 3, 2003-January 3, 2017); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016; chair, Committee on \r', 'Education and the Workforce (One Hundred Twelfth through One Hundred Fourteenth \r', 'Congresses).\r']",K000363,1,0,0,0,0,0,0,0,0,0
"KNIGHT, Steve","['a Representative from California; born in Edwards Air Force Base, \r', 'Edwards, Kern County, Calif., December 17, 1966; graduated from Palmdale High \r', 'School; A.A., Antelope Valley College, Lancaster, Calif., 2006; United States \r', 'Army, 1985-1987; United States Army Reserve, 1987-1993; police officer, Los \r', 'Angeles Calif.; member of the Palmdale, Calif., city council, 2005-2008; member \r', 'of the California state assembly, 2008-2012, assistant minority leader, \r', '2010-2012; vice mayor of Palmdale, Calif.; member of the California state \r', 'senate, 2012-2014; elected as a Republican to the One Hundred Fourteenth and to \r', 'the succeeding Congress (January 3, 2015-present).\r']",K000387,0,0,0,0,0,0,0,0,0,0
"KUSTER, Ann McLane","['a Representative from New Hampshire; born in Concord, Merrimack \r', 'County, N.H., September 5, 1956; A.B., Dartmouth College, Hanover, N.H., 1978; \r', 'J.D., Georgetown University, Washington, D.C., 1984; staff, United \r', 'States Representative Paul Norton (Pete) McCloskey, Jr., of California, \r', '1978-1981; author; lawyer, private practice; professional advocate; consultant; \r', 'unsuccessful candidate for election to the One Hundred Twelfth Congress in \r', '2010; elected as a Democrat to the One Hundred Thirteenth and to the two \r', 'succeeding Congresses (January 3, 2013-present). \r']",K000382,1,0,1,0,0,0,0,0,0,0
"LABRADOR, Ra&uacute;l R.","['a Representative from Idaho; born in Carolina, San Juan County, \r', 'Puerto Rico, December 8, 1967; B.A., Brigham Young University, Provo, Utah, \r', '1992; J.D., University of Washington, Seattle, Wash., 1995; lawyer, private \r', 'practice; member of the Idaho state house of representatives, 2006-2010; \r', 'elected as a Republican to the One Hundred Twelfth and to the three succeeding \r', 'Congresses (January 3, 2011-present).\r']",L000573,1,0,1,0,0,0,0,0,0,0
"LaHOOD, Darin","['(son of Ray LaHood), a Representative from Illinois; born in Peoria, \r', 'Peoria County, Ill., 1968; graduated from Spalding Institute, Peoria, Ill., \r', '1986; B.A., Loras College, Dubuque, Iowa, 1990; J.D., John Marshall Law School, \r', 'Chicago, Ill., 1997; lawyer, private practice; staff, United States \r', 'Representative Charles Jeremy (Jerry) Lewis of California, 1990-1994; Cook \r', 'County, Ill., prosecutor, 1997-1999; Tazewell County, Ill., prosecutor, \r', '1999-2001; prosecutor, United States attorney for the District of Nevada, \r', '2001-2005; adjunct professor, University of Nevada, Las Vegas, Nev., 2003-2005; \r', 'member of the Illinois state senate, 2011-2015; elected as a Republican to the \r', 'One Hundred Fourteenth Congress, by special election, to fill the vacancy \r', 'caused by the resignation of United States Representative Aaron Schock, and \r', 'reelected to the succeeding Congress (September 10, 2015-present).\r']",L000585,1,0,1,0,0,0,0,0,0,0
"LaMALFA, Doug","['a Representative from California; born in Oroville, Butte County, \r', 'Calif., July 2, 1960; attended Las Plumas High School, Oroville, Calif.; \r', 'graduated from Briggs High School, Briggs, Calif., 1978; A.A., Butte College, \r', 'Oroville, Calif., 1980; B.S., California Polytechnic State University, San Luis \r', 'Obispo, Calif., 1982; rice farmer; member of the California state assembly, \r', '2002-2008; member of the California state senate, 2010-2012; elected as a \r', 'Republican to the One Hundred Thirteenth and to the two succeeding Congresses \r', '(January 3, 2013-present).\r']",L000578,0,1,0,0,0,0,0,0,0,0
"LAMBORN, Doug","['a Representative from Colorado; born in Leavenworth, Leavenworth \r', 'County, Kans., May 24, 1954; graduated from Lansing High School, Lansing, \r', 'Kans.; B.S., University of Kansas, Lawrence, Kans., 1978; J.D., University of \r', 'Kansas, Lawrence, Kans., 1985; lawyer, private practice; member of the Colorado \r', 'state house of representatives, 1995-1998; member of the Colorado state senate, \r', '1998-2006, president pro tempore, 1999-2000; elected as a Republican to the One \r', 'Hundred Tenth and to the five succeeding Congresses (January 3, \r', '2007-present).\r']",L000564,0,1,1,0,0,0,0,0,0,0
"LANCE, Leonard","['a Representative from New Jersey; born in Easton, Northampton \r', 'County, Pa., June 25, 1952; graduated from North Hunterdon Regional High \r', 'School, Annandale, N.J., 1970; B.A., Lehigh University, Bethlehem, Pa., 1974; \r', 'J.D., Vanderbilt University, Nashville, Tenn., 1977; M.P.A., Princeton \r', 'University, Princeton, N.J., 1982; judicial clerk; lawyer, private practice; \r', 'member of the New Jersey state general assembly, 1991-2002; member of the New \r', 'Jersey state senate, 2002-2009, minority leader, 2004-2008; unsuccessful \r', 'candidate for election to the United States House of Representatives in 1996; \r', 'elected as a Republican to the One Hundred Eleventh and to the four succeeding \r', 'Congresses (January 3, 2009-present).\r']",L000567,1,0,1,0,0,0,0,0,0,0
"LANGEVIN, James","['a Representative from Rhode Island; born in Providence, Providence \r', 'County, R.I., April 22, 1964; B.A., Rhode Island College, Providence, R.I., \r', '1990; M.A., Harvard University, Cambridge, Mass., 1994; member of the Rhode \r', 'Island state house of representatives, 1988-1994; Rhode Island secretary of \r', 'state, 1994-2001; elected as a Democrat to the One Hundred Seventh and to the \r', 'eight succeeding Congresses (January 3, 2001-present).\r']",L000559,1,0,0,0,0,1,0,0,0,0
"LARSEN, Richard Ray (Rick)","['a Representative from Washington; born in Arlington, Snohomish \r', 'County, Wash., June 15, 1965; B.A., Pacific Lutheran University, Tacoma, Wash., \r', '1987; M.P.A., University of Minnesota, Minneapolis, Minn., 1990; member of the \r', 'Snohomish, Wash., county council, 1998-2000; elected as a Democrat to the One \r', 'Hundred Seventh and to the eight succeeding Congresses (January 3, \r', '2001-present).\r']",L000560,1,0,0,0,0,0,0,0,0,0
"LARSON, John B.","['a Representative from Connecticut; born in Hartford, Hartford \r', 'County, Conn., July 22, 1948; graduated East Hartford High School, Hartford, \r', 'Conn., 1967; B.A., Central Connecticut University, New Britain, Conn., 1971; \r', 'member of the East Hartford, Conn., board of education, 1977-1979; member of \r', 'the East Hartford, Conn., town council, 1979-1983; senior fellow at the Yale \r', 'Bush Center for Child Development and Social Policy, New Haven, Conn.; teacher; \r', 'businessman; member of the Connecticut state senate, 1986-1998, president pro \r', 'tempore of the Connecticut state senate, 1990-1998; elected as a Democrat to \r', 'the One Hundred Sixth and to the nine succeeding Congresses (January 3, \r', '1999-present); chairman, House Democratic Caucus (One Hundred Eleventh and One \r', 'Hundred Twelfth Congresses).\r']",L000557,1,0,0,0,0,0,0,0,0,0
"LATTA, Robert E.","[' (son of Delbert L. Latta), \r', ' a Representative from Ohio; born in Bluffton, Allen County, Ohio, \r', 'April 18, 1956; B.A., Bowling Green State University, Bowling Green, Ohio, \r', '1978; J.D., University of Toledo, Toledo, Ohio, 1981; lawyer, private practice; \r', 'Wood County, Ohio, commissioner, 1991-1996; member of the Ohio state senate, \r', '1997-2000; member of the Ohio state house of representatives, 2001-2007; \r', 'elected as a Republican to the One Hundred Tenth Congress, by special election, \r', 'to fill the vacancy caused by the death of United States Representative Paul \r', 'Eugene Gillmor, and reelected to the five succeeding Congresses (December 11, \r', '2007-present).\r']",L000566,1,0,1,0,0,0,0,0,0,0
"LAWRENCE, Brenda L.","['a Representative from Michigan; born in Detroit, Wayne County, \r', 'Mich., October 18, 1954; graduated from Pershing High School, Detroit, Mich.; \r', 'attended University of Detroit Mercy, Detroit, Mich.; B.A., Central Michigan \r', 'University, Mt. Pleasant, Mich., 2005; manager, United States Postal Service; \r', 'member of the Southfield, Mich., board of education, 1992-1996; member of the \r', 'Southfield, Mich., city council, 1997-2001; Mayor of Southfield, Mich., \r', '2001-2014; unsuccessful candidate for Oakland County, Mich., executive in 2008; \r', 'unsuccessful candidate for Michigan lieutenant governor in 2010; elected as a \r', 'Democrat to the One Hundred Fourteenth and to the succeeding Congress (January \r', '3, 2015-present).\r']",L000581,1,0,0,0,0,0,0,0,0,0
"LEE, Barbara","[' a Representative from California; born in El Paso, El Paso County, \r', 'Tex., July 16, 1946; graduated from San Fernando High School, San Fernando, \r', 'Calif., 1964; B.A., Mills College, Oakland, Calif., 1973; M.S.W., University of \r', 'California, Berkeley, Calif., 1975; staff, United States Representative Ronald \r', 'V. Dellums of California, 1975-1987; member of the California state assembly, \r', '1991-1997; member of the California state senate, 1997-1998; elected as a \r', 'Democrat to the One Hundred Fifth Congress, by special election, to fill the \r', 'vacancy caused by the resignation of United States Representative Ron Dellums, \r', 'and reelected to the ten succeeding Congresses (April 7, 1998-present). \r']",L000551,1,0,0,0,0,0,1,0,0,0
"LEVIN, Sander Martin","[' (brother of Carl Levin), \r', 'a Representative from Michigan; born in Detroit, Wayne County, \r', 'Mich., September 6, 1931; graduated from Central High School, Detroit, Mich.; \r', 'B.A., University of Chicago, Chicago, Ill., 1952; M.A., Columbia University, \r', 'New York, N.Y., 1954; LL.B., Harvard University, Cambridge, Mass., 1957; \r', 'lawyer, private practice; member of the Michigan state senate, 1965-1970; \r', 'unsuccessful candidate for Governor of Michigan in 1970 and 1974; assistant \r', 'administrator, United States Agency for International Development, 1977-1981; \r', 'delegate, Democratic National Conventions, 1964 and 1968; elected as a Democrat \r', 'to the Ninety-eighth and to the seventeen succeeding Congresses (January 3, \r', '1983-present); chairman, Committee on Ways and Means (One Hundred Eleventh \r', 'Congress).\r']",L000263,1,0,0,0,0,1,0,0,0,0
"LEWIS, John R.","['a Representative from Georgia; born in Troy, Pike County, Ala., \r', 'February 21, 1940; attended Pike County Training School, Brundidge, Ala.; B.A., \r', 'American Baptist Theological Seminary, Nashville, Tenn., 1961; B.A., Fisk \r', 'University, Nashville, Tenn., 1967; chairman, Student Nonviolent Coordinating \r', 'Committee, 1963-1966; director of ACTION, 1977-1980; community affairs \r', 'director, National Consumer Co-op Bank, Atlanta, 1980-1986; member of the \r', 'Atlanta, Ga., city council, 1982-1986; elected as a Democrat to the One \r', 'Hundredth and to the fifteen succeeding Congresses (January 3, \r', '1987-present).\r']",L000287,1,0,0,0,0,0,0,0,0,0
"LIEU, Ted","['a Representative from California; born in Taipei, Taiwan, March 29, \r', '1969; graduated from St. Ignatius High School, Cleveland, Ohio, 1987; B.A., \r', 'Stanford University, Stanford, Calif., 1991; B.S., Stanford University, \r', 'Stanford, Calif., 1991; J.D., Georgetown University, Washington, D.C., 1994; \r', 'United States Air Force, 1995-1999; United States Air Force Reserve, \r', '2000-present; judicial clerk, United States Court of Appeals, Ninth Circuit; \r', 'lawyer, private practice; member of the Torrance, Calif., city council, \r', '2002-2005; member of the California state assembly, 2005-2010; unsuccessful \r', 'candidate for election for California state attorney general in 2010; member of \r', 'the California state senate, 2011-2014; elected as a Democrat to the One \r', 'Hundred Fourteenth and to the succeeding Congress (January 3, \r', '2015-present).\r']",L000582,1,1,1,0,0,0,0,0,0,0
"LIPINSKI, Daniel","[' (son of William Oliver Lipinski), \r', 'a Representative from Illinois; born in Chicago, Cook County, Ill., \r', 'July 15, 1966; B.S., Northwestern University, Evanston, Ill., 1988; M.S., \r', 'Stanford University, Stanford, Calif., 1989; Ph.D., Duke University, Durham, \r', 'N.C., 1998; professor, James Madison University Washington Program, Washington, \r', 'D.C., 2000; professor, University of Notre Dame, South Bend, Ind., 2000-2001; \r', 'professor, University of Tennessee, Knoxville, Tenn., 2001-2004; staff, United \r', 'States Representative George Edward Sangmeister of Illinois, 1993-1994; staff, \r', 'United States Representative Jerry Francis Costello of Illinois, 1995-1996; \r', 'staff, United States Representative Rod R. Blagojevich of Illinois, 1999-2000; \r', 'elected as a Democrat to the One Hundred Ninth and to the six succeeding \r', 'Congresses (January 3, 2005-present).\r']",L000563,0,1,0,1,0,0,1,0,0,0
"LoBIONDO, Frank A.","['a Representative from New Jersey; born in Bridgeton, Cumberland \r', 'County, N.J., May 12, 1946; graduated from Georgetown Preparatory School, \r', 'Rockville, Md., 1964; B.A., St. Joseph&#x2019;s University, Philadelphia, Pa., \r', '1968; freeholder, Cumberland County, N.J., 1985-1988; member of the New Jersey \r', 'state general assembly, 1988-1994; elected as a Republican to the One Hundred \r', 'Fourth and to the eleven succeeding Congresses (January 3, \r', '1995-present).\r']",L000554,1,0,0,0,0,0,0,0,0,0
"LOEBSACK, Dave","['a Representative from Iowa; born in Sioux City, Woodbury County, \r', 'Iowa, December 23, 1952; graduated from East High School, Sioux City, Iowa, \r', '1970; B.S., Iowa State University, Ames, Iowa, 1974; M.A., Iowa State \r', 'University, Ames, Iowa, 1976; Ph.D., University of California, Davis, Calif., \r', '1985; professor, Cornell College, Mount Vernon, Iowa; elected as a Democrat to \r', 'the One Hundred Tenth and to the five succeeding Congresses (January 3, \r', '2007-present).\r']",L000565,0,1,0,1,0,1,0,0,0,0
"LOFGREN, Zoe","['a Representative from California; born in San Mateo, San Mateo \r', 'County, Calif., December 21, 1947; B.A., Stanford University, Stanford, Calif., \r', '1970; J.D., Santa Clara University School of Law, Santa Clara, Calif., 1975; \r', 'lawyer, private practice; faculty, Santa Clara University School of Law, Santa \r', 'Clara, Calif., 1978-1980; staff, United States Representative William Donlon \r', '(Don) Edwards of California, 1970-1978; executive director, Community Housing \r', 'Developers; elected as a Democrat to the One Hundred Fourth and to the eleven \r', 'succeeding Congresses (January 3, 1995-present); one of the managers appointed \r', 'by the House of Representatives in 2009 to conduct the impeachment proceedings \r', 'of Samuel B. Kent, judge of the United States District Court for the Southern \r', 'District of Texas; chair, Committee on Standards of Official Conduct (One \r', 'Hundred Eleventh Congress). \r']",L000397,1,0,1,0,0,0,0,0,0,0
"LONG, Billy","['a Representative from Missouri; born in Springfield, Greene County, \r', 'Mo., August 11, 1955; attended University of Missouri, Columbia, Mo., \r', '1973-1976; graduated from the Missouri Auction School, 1979; business owner; \r', 'radio commentator, 1999-2006; elected as a Republican to the One Hundred \r', 'Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",L000576,0,0,0,0,0,0,0,0,0,0
"LOUDERMILK, Barry D.","['a Representative from Georgia; born in Riverdale, Clayton County, \r', 'Ga., December 22, 1963; A.A., United States Air Force Community College, 1987; B.S., \r', 'Wayland Baptist University, Plainview, Tex., 1992; United States Air Force, \r', '1984-1992; chairman, Bartow County, Ga., Republican Party, 2001-2004; business \r', 'owner; member of the Georgia state house of representatives, 2005-2010; member \r', 'of the Georgia state senate, 2011-2013; elected as a Republican to the One \r', 'Hundred Fourteenth and to the succeeding Congress (January 3, \r', '2015-present).\r']",L000583,0,1,0,0,0,0,0,0,0,0
